Unnamed: 0,Product_name,Price,Rate,Review,Summary
236307,"cello ColourUp Hobby Bag of Assorted Stationery|Crayons, Sketch Pens, Oil Pastel, Gel pens, Mechanical Pencils, Clay with Kids Activity Book inside",449.0,5.0,Must buy!,Very nice
236310,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,"This celebration kit is really a perfect one to gift to our favorite kid. It has a set of pastel crayons, set of wax crayons, an activity book, sketch pens, a pencil, a ruler, gold glitter pen and an eraser. It is extremely affordable and its awesome. I loved it."
236313,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,It is really great combo for a child . One can have varities in one packet that too at a affordable price . I am satisfied with the product .
236316,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,"It has attractive bright colours and the best part is they are non toxic and totally safe for kids...The most important thing about this Cello product are this pencils are high quality colour core bonded in soft wood...Non-toxic play safe materials used for colouring packs....Attractive adventure-themed pack, ideal for gifting to all kids.....interesting DIY inside......."
236319,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Brilliant,Very good
236322,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,Nice product must buy it
236325,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Its a perfect gift for any school gng kid.. loved it
236328,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,It's beautiful range of products.. no harmful for kids. Even best for gifting purpose. My baby love it.
236331,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Really Nice,Good
236334,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,The color combo is value pack .color's are easily blendable also does not break even when given pressure. Loved the product!
236337,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,This is very good product
236340,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,"excellent , good than expected"
236343,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Best in the market!,This is the best gift for your child...go for it without any doubt...
236346,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Delightful,Good
236349,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,Very nice. Thank you flipcart????????
236352,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,"I hv got 1 mechanical pencil, 1 Rubber, 1 Scale, 12 sketch pens, 12 oil pastels, 12 wax crayons, 1 drawing book, 1 gel pen and all of these are made in India with very good quality. Thanks."
236355,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Brilliant,Nice product
236358,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,I am so happy.. With this.. And I give it to my sister.. She love it...... Nd the delivery was also so fast.. Thank you flipkart.. For this product..
236361,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Really Nice,Good product ...
236364,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,So helpful kit....my kids vary happy
236367,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,Very good nice products amazing product u all can buy it .
236370,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,Nice ?????? thanks you flipkart
236373,cello ColourUp Celebration Kit - Gift Pack,134.0,1.0,Waste of money!,Not good
236376,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Delightful,It's nice... Worth buying!!! Go for it guys...
236379,cello ColourUp Celebration Kit - Gift Pack,134.0,1.0,Worst experience ever!,Very very bad product very bad quality
236382,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,Ok
236385,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Super!,I like it
236388,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Good vgood good very good product Flipkart thank you
236391,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Super!,Nice
236394,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Good colour
236397,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Good,Not bad
236400,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,Fantastic colour I like Full Paisa vasual
236403,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Good,It is good according to money
236406,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Good
236409,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Pretty good,Good ??????
236412,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,Good product
236415,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Best in the market!,Best quality
236418,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,Great product
236421,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,My little bro is very happy to see this pakage
236424,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Super!,Awesome best for gifting purpose item quality is A1
236427,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Very Good,Nice
236430,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Super!,Good
236433,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Wonderful,Very good product. Value for money product
236436,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,Love it
236440,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Super product and children's very happy
236443,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,It's really nice for children my baby is very happy ??? for this thank you Flipkart
236446,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,"My niece loved it, all the products were of good quality"
236449,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Worth the money,Product in tems are very good. Value for money.
236452,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Fair,"It??s ok,not so good"
236455,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,Amazing
236458,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Just okay,Not bad.
236461,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,Nuce
236464,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Really Nice,Good product
236467,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Pretty good,Good product
236470,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,Best for gift
236473,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,Amazing at this price......
236476,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,Very nice. Worth buying
236480,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Value-for-money,It's good combo
236483,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,Very nice products ????
236486,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Does the job,Just okay ???
236489,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Best in the market!,Nice
236492,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,Product is superb i like it so much my child love it and also like it's price price is worth it nice product buy every body diffidently thank you Flipkart
236496,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Great product,Nice
236499,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Wonderful,Good product for kids and children
236503,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Nice product
236506,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Very satisfying product . thnq flpkrt.
236510,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Brilliant,All the necessary things are inside the box for child ???
236513,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,Excellent
236516,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Nice product,Nice product ??????
236519,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Delightful,Nice product value for money
236523,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,Good
236526,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,I m son very happy
236532,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Does the job,Nice product
236537,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Babies loved it
236542,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Wow
236545,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,My daughter is very happy.. thank you Flipkart..all product is awesome..
236549,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,my kids are like it
236552,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,Amazing product
236555,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Nyc
236558,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Wonderful,Nice product.
236561,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Good,Good ???
236564,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,"Very good products... At this price. 1drawing book, 1oil pastel, 1wax color, 1scale, 1pen, 1pencil, 1eraser... I love this box very much."
236567,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Best product and quality is superb ????????
236570,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,It is good product ????
236573,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Greater
236577,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Good product???
236582,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,so cute
236586,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Pretty good,Hmm nice and good product
236590,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Wonderful,Very good
236594,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Very impressive product . Must buy if you want to gift for any children . Kids loves this product .
236597,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,It is very good product  but it comes very late
236601,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Good choice,Nice product... Loved the colors..but the activity book have only 6 pages
236604,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,"I m verry very Happy to buy this..????????best price,best thing, best choice ????for all kids"
236608,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,Amazing ????
236612,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Great product,Very good
236615,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,Good
236619,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,Good
236622,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Very nice product
236625,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,I love it
236629,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,Very very good
236633,cello ColourUp Celebration Kit - Gift Pack,134.0,2.0,Expected a better product,Good
236637,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,Thank you Flipkart
236640,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,"Super ,My son really loved it.."
236643,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Kids is happy
236646,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Good,Clay is hard
236651,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Great product,nice colours
236654,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,Very good product
236657,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,Very nice ????????????
236661,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Awesome i really like it.. thanks flipkart
236664,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Osm
236668,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Brilliant,Awsome pack
236672,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,Amazing
236676,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Pretty good,Nice product
236681,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,Nice excellent
236685,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Super!,Awesome for kids
236689,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,Gud product
236692,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,Nice
236695,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,Fantastic ???? thank you flip cart ????
236698,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,My baby loved it
236701,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,Awesome
236704,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Good,Good
236707,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,Very good quality
236710,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,Nice ??????
236715,cello ColourUp Celebration Kit - Gift Pack,134.0,2.0,Could be way better,According to item it is overpriced.
236718,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Value-for-money,Very good gift pack for children.
236722,cello ColourUp Celebration Kit - Gift Pack,134.0,1.0,Terrible product,Not bad
236725,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Nyc product ????
236728,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Wonderful,Super ???
236731,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Worth the money,Worth to buy..!!
236735,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Super!,Best gift for children they are enjoying ????.
236738,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Good product
236741,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Too good and nice product ??????
236744,cello ColourUp Celebration Kit - Gift Pack,134.0,2.0,Moderate,Colours quality was cheap
236747,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Does the job,Sketch not writing well
236750,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Best in the market!,Very nice my son liked it...worth buying
236754,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,Good product????????????
236757,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,Thankyou for correct time delivery. Very happy to my child
236760,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,Very nice
236764,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Super my daughter very happy
236768,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Amazing for kids
236772,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Pretty good,Okay product
236775,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,Nice
236780,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Value-for-money,Nice
236783,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Best in the market!,Very good product...?????????
236786,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,All 8 products are awesome
236790,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Wonderful,Price is osm thanks Flipkart ???????????????
236793,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,Good product
236797,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,Very nice
236801,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,Awesome product
236805,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,Good buy for kids birthday Return gift
236809,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,My nephew is liked it very much
236813,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Great product,Good
236819,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Pretty good,Very nice very good product kid's loving it colours full product lovely purchase from flipkart delivery on time I'm satisfied with this product thank you so much flipkart and seller given me good product anytime thanks ????
236823,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,Nice product for kids awesome??? improve creativity ____
236826,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,My little brother like it very much
236829,cello ColourUp Celebration Kit - Gift Pack,134.0,1.0,Very poor,Don't buy it's quality is bad. Not suitable For children of any age Drawing book has very little pages also colors are not at all good
236832,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Good quality product,it is great for gifting
236836,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,Best for kid
236840,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,Nice product
236843,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,Product is amazing ???????I am so happy thanks Flipkart ????????
236847,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Best in the market!,Very nice colours kit
236852,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,Very good for the proce
236856,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,This is amazing product for kids I like this product and its my one of the favorite product in Flipkart thanks Flipkart
236859,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Awesome
236863,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Great product,Good product at low price
236866,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,Very good my daughter is very happy
236870,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Delightful,Good ????
236873,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Good,Not very good
236876,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Nice,Better buy doms
236882,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,Very good ????
236885,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,nice
236889,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,Super
236892,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,Good for gift
236896,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,Worth the money. Thanks to flipkart
236900,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Really Nice,Goodsuper
236903,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Super!,Very very  nice????
236907,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Very Good,good product
236911,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,Very nice just the delivery person was rude
236915,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Best in the market!,Really amazing coloring kit there so many things and worth of money ???? loved it ?
236918,cello ColourUp Celebration Kit - Gift Pack,134.0,1.0,Absolute rubbish!,Not good so bad
236922,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,Is good beacuse helpful
236926,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,Superb
236929,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,It's beautiful
236932,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,Good
236940,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Super!,Good product
236943,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Brilliant,The product is too good??????at a very less amount??????
236946,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,The product are same as shown in image . Thank you flipkart ????
236949,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Decent product,Nice product
236952,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Value-for-money,The very useful kit for gift by the another person
236955,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Worth the money,Love it.....
236960,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Super!,Very
236964,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Nice product,Crayon is very small.otherwise good useful product inside of it
236967,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Really Nice,Good for kids
236971,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,All the things are very good except crayons it is broking halfen
236975,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,Fully satisfied...good for 4+ age kids..
236978,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Does the job,Good
236982,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Just okay,Very good
236985,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Good,I'm happy
236989,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,Very nice.
236992,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Wonderful,Nice product ????????????????
236996,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Really Nice,Nice..??????
236999,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Nice product,Very nice
237002,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Wonderful,The product was nice but the pen inside it was not good it's not working
237005,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,???? nice ????????
237008,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Awesome kit for children under 4 to 6  years
237011,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,Good???
237015,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Very nice product for gifting a child
237019,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,Thanku very much
237023,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,Very nice product for kids
237026,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,"it's  good  ,like  it"
237029,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Decent product,Ok...
237032,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Awesome,My kid lived it. Original product. Quality products
237035,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Great product,Nice for kids
237038,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Just okay,Good product
237043,cello ColourUp Celebration Kit - Gift Pack,134.0,1.0,Horrible,Not good
237046,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,V. Good
237050,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,Go for it???
237053,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,Nice
237057,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Nice ... Go for it
237060,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,Very nice
237064,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Delightful,very good product .. I love it ..and delivery man character is good
237067,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,It's good
237071,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,Just amazing product... Best for gifting
237074,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Really Nice,Drawing material nice but book quality poor
237079,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Just okay,Nice
237083,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Fair,Nice color
237086,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,Resnabale rate nice product
237091,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Nice product,Best good paisa vasul
237094,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Does the job,Good product ???
237098,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,Very nice ???????????????????????????
237101,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Brilliant,Good
237104,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Mind-blowing purchase,GOOD
237108,cello ColourUp Celebration Kit - Gift Pack,134.0,1.0,Don't waste your money,Very poor  quality  and also wax crayon is very bad And also oil colour is also bad
237111,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Good,Ok item
237114,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Nice product,Good for kids who have started schooling
237118,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,Very nice
237121,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Mind-blowing purchase
237127,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,It is such a good product
237132,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,Good one
237137,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Wonderful,Nice product very happy with this product
237141,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,My child loved it
237149,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Really Nice,Nice
237153,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,Too good
237158,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific purchase,Super
237161,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Nice product worth for money
237165,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Wonderful,Product is good but drawing book has few pej too thin only 4 /5  paje it has
237168,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,Very nice item. Highly suited for gifting
237172,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Just okay,Good quality
237175,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Good choice,Not bad.
237181,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Best in the market!,Awsome  kit love it very much.
237185,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,Soooooo good colour quality is fantastic ang packaging is superb ???????????????
237191,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,"Really nice,, i bought it for my sister and she loved it"
237196,cello ColourUp Celebration Kit - Gift Pack,134.0,2.0,Not good,I'm not satisfy this product
237200,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Simply awesome,ORIGNAL SUPER
237205,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,It is very good product
237208,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Best in the market!,It was a Worthy but
237214,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Fabulous!,Good product for the kids
237217,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Excellent,Marvelous my child so happy thanks
237222,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,Nice Product
237226,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Must buy!,This is pretty good for birthday gift for your creative friend if u are interested in art go for it best product
237230,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Just wow!,Gd
237237,cello ColourUp Celebration Kit - Gift Pack,134.0,1.0,Did not meet expectations,Awesome product at good coast
237240,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Worth the money,Thanks flipkart
237247,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Great product,Awesome product
237250,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Worth every penny,Very nice ???
237254,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,Good product
237257,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Classy product,Good product
237260,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Perfect product!,Nice item
237264,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Terrific,Excellent
237268,cello ColourUp Celebration Kit - Gift Pack,134.0,2.0,Not good,Not good
237271,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Great product,I'm so satiesfied.....superb presentation to my little vyshu dollll thank you flipkart
237274,cello ColourUp Celebration Kit - Gift Pack,134.0,5.0,Highly recommended,Just awesome ???? product no need to think just buy and make happy ur kids
237278,cello ColourUp Celebration Kit - Gift Pack,134.0,3.0,Does the job,Gud
237281,cello ColourUp Celebration Kit - Gift Pack,134.0,4.0,Value-for-money,Very good but activity book is not good but all thing is good
